"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s114",-0.179679621693614,0.352898315544056,0,1,0.773914250351419,0.179679621693614
"s50",0.118804832261789,0.358645834902517,0,1,0.773914250351419,0.118804832261789
"s28",0.132812924925661,0.359835107538039,0,1,0.773914250351419,0.132812924925661
"s95",-0.157233275059857,0.360869427776515,0,1,0.773914250351419,0.157233275059857
"s81",-0.1548771501695,0.361372565748246,0,1,0.773914250351419,0.1548771501695
"s39",0.101959642690077,0.367980523587505,0,1,0.773914250351419,0.101959642690077
"s18",0.157248140075645,0.369481642103258,0,1,0.773914250351419,0.157248140075645
"s212",-0.114006342970189,0.380483087024048,0,1,0.776371317697284,0.114006342970189
"s209",-0.139502557676127,0.390365219845979,0,1,0.776371317697284,0.139502557676127
"s54",-0.112013239761574,0.392592213455111,0,1,0.776371317697284,0.112013239761574
"s126",-0.155781442484555,0.395928609713839,0,1,0.776371317697284,0.155781442484555
"s118",-0.136615626711868,0.397629403586461,0,1,0.776371317697284,0.136615626711868
"s9",-0.181259066115595,0.404821425699258,0,1,0.776371317697284,0.181259066115595
"s2",0.132707437240658,0.410431864126754,0,1,0.776371317697284,0.132707437240658
"s138",-0.107157467483826,0.410725471297918,0,1,0.776371317697284,0.107157467483826
"s10",-0.137184465047936,0.428393641925532,0,1,0.784573130325385,0.137184465047936
"s147",-0.0919756239208857,0.429293060739222,0,1,0.784573130325385,0.0919756239208857
"s33",-0.1073009004326,0.430249781146179,0,1,0.784573130325385,0.1073009004326
"s92",0.0707181605739587,0.470809272378459,0,1,0.847576601975655,0.0707181605739587
"s47",0.0844826251957522,0.478564531847755,0,1,0.847576601975655,0.0844826251957522
"s98",-0.0639426274644078,0.481943147246945,0,1,0.847576601975655,0.0639426274644078
"s8",0.114203455441519,0.487014273060628,0,1,0.847576601975655,0.114203455441519
"s15",-0.143818470539134,0.492141252760058,0,1,0.847576601975655,0.143818470539134
"s70",0.0833830125981379,0.508391529087213,0,1,0.859393756073015,0.0833830125981379
"s22",0.0839007425597225,0.51208109880645,0,1,0.859393756073015,0.0839007425597225
"s32",-0.0871597361792479,0.518151247561662,0,1,0.859393756073015,0.0871597361792479
"s85",-0.109806486726463,0.52549377410056,0,1,0.859393756073015,0.109806486726463
"s267",0.0966802740922591,0.529116504154481,0,1,0.859393756073015,0.0966802740922591
"s48",-0.10389771213457,0.536745597966114,0,1,0.859393756073015,0.10389771213457
"s82",-0.100532938899308,0.539549741180047,0,1,0.859393756073015,0.100532938899308
"s160",-0.144978526954205,0.543358632871971,0,1,0.859393756073015,0.144978526954205
"s1",-0.0938956326641342,0.556939639682279,0,1,0.863283381001471,0.0938956326641342
"s240",-0.0998483928727488,0.563375698979265,0,1,0.863283381001471,0.0998483928727488
"s29",-0.0668277632997349,0.567900515305333,0,1,0.863283381001471,0.0668277632997349
"s156",0.0482453314498868,0.568096160400968,0,1,0.863283381001471,0.0482453314498868
"s19",0.079573750260479,0.588673754142913,0,1,0.885868270797588,0.079573750260479
"s157",-0.0516840650213269,0.611478909745242,0,1,0.887249173237766,0.0516840650213269
"s93",0.0507363675232336,0.615411616909084,0,1,0.887249173237766,0.0507363675232336
"s252",-0.0838709774312976,0.622754029167589,0,1,0.887249173237766,0.0838709774312976
"s110",0.0753418328206122,0.62281798448729,0,1,0.887249173237766,0.0753418328206122
"s168",0.112822501112159,0.624724755641064,0,1,0.887249173237766,0.112822501112159
"s105",-0.0646452220193294,0.625781720780146,0,1,0.887249173237766,0.0646452220193294
"s194",0.0585698789011533,0.629660703588092,0,1,0.887249173237766,0.0585698789011533
"s57",-0.0712033606982123,0.647447264160012,0,1,0.904093026529746,0.0712033606982123
"s59",-0.0571581197974711,0.654080950720453,0,1,0.905201315729198,0.0571581197974711
"s79",-0.0486450670639089,0.664085843755949,0,1,0.91060117841784,0.0486450670639089
"s14",-0.0755146098571743,0.66973247961054,0,1,0.91060117841784,0.0755146098571743
"s52",-0.0504637181773134,0.696698257729964,0,1,0.930203685069917,0.0504637181773134
"s71",-0.0527779581280138,0.698678308387947,0,1,0.930203685069917,0.0527779581280138
"s4",-0.0560308641261574,0.737372236785562,0,1,0.930203685069917,0.0560308641261574
"s173",0.0339656877344199,0.739963508705666,0,1,0.930203685069917,0.0339656877344199
"s21",0.0344560490564586,0.742571044121581,0,1,0.930203685069917,0.0344560490564586
"s49",-0.0670859803147485,0.746632284264143,0,1,0.930203685069917,0.0670859803147485
"s135",0.0392349438162372,0.754640978669747,0,1,0.930203685069917,0.0392349438162372
"s343",-0.0319488760563044,0.758158252302259,0,1,0.930203685069917,0.0319488760563044
"s34",-0.0389520016290005,0.765763282337003,0,1,0.930203685069917,0.0389520016290005
"s282",0.0290145620725517,0.765836484953043,0,1,0.930203685069917,0.0290145620725517
"s37",0.0282541014228928,0.779219784031013,0,1,0.930203685069917,0.0282541014228928
"s46",-0.0334128233028104,0.779482168493478,0,1,0.930203685069917,0.0334128233028104
"s24",0.0414514594148167,0.781878483074013,0,1,0.930203685069917,0.0414514594148167
"s44",0.0265469391861548,0.795037124066632,0,1,0.930203685069917,0.0265469391861548
"s13",0.0353137469829208,0.802180098106829,0,1,0.930203685069917,0.0353137469829208
"s178",0.0313120635831609,0.803050123622805,0,1,0.930203685069917,0.0313120635831609
"s146",-0.054380152391689,0.805090534581131,0,1,0.930203685069917,0.054380152391689
"s281",0.0316298665266147,0.812413399451579,0,1,0.930203685069917,0.0316298665266147
"s75",0.0305756438354854,0.813986106424019,0,1,0.930203685069917,0.0305756438354854
"s88",-0.0239003756849251,0.823107522340259,0,1,0.930203685069917,0.0239003756849251
"s265",-0.0306823332253359,0.823142930246226,0,1,0.930203685069917,0.0306823332253359
"s64",-0.0308555953479591,0.824237604301769,0,1,0.930203685069917,0.0308555953479591
"s60",0.031020879955208,0.826112508646318,0,1,0.930203685069917,0.031020879955208
"s55",0.0520012381805856,0.831018890047302,0,1,0.930203685069917,0.0520012381805856
"s38",-0.0277640338693657,0.834182659514313,0,1,0.930203685069917,0.0277640338693657
"s76",0.031158137753264,0.852354443290098,0,1,0.938334372954028,0.031158137753264
"s26",0.0235979532167548,0.853581590880761,0,1,0.938334372954028,0.0235979532167548
"s23",0.0290890791384163,0.872695027564638,0,1,0.945943180972233,0.0290890791384163
"s20",-0.0192455406121198,0.872708870187286,0,1,0.945943180972233,0.0192455406121198
"s11",-0.0216739035345814,0.879991139612621,0,1,0.947212684999696,0.0216739035345814
"s96",0.0203491077489279,0.893381249136085,0,1,0.954993749076505,0.0203491077489279
"s80",0.0195100562215597,0.912442199985581,0,1,0.965141051451378,0.0195100562215597
"s51",0.0160093512097165,0.915327319763565,0,1,0.965141051451378,0.0160093512097165
"s162",-0.0102520129324077,0.93428008185648,0,1,0.969935695332947,0.0102520129324077
"s148",-0.0329542965731707,0.938527474649278,0,1,0.969935695332947,0.0329542965731707
"s12",-0.0127970548208101,0.9386474470964,0,1,0.969935695332947,0.0127970548208101
"s86",-0.00694861054866553,0.96372001034769,0,1,0.98919711763367,0.00694861054866553
"s6",0.00495759068814576,0.970051366969793,0,1,0.98919711763367,0.00495759068814576
"s40",0.0032506065770728,0.981137152306124,0,1,0.990915207386228,0.0032506065770728
"s421",-0.00438165693258779,0.984522206048252,0,1,0.990915207386228,0.00438165693258779
"s290",0.000796932952934291,0.995489090565724,0,1,0.995489090565724,0.000796932952934291
