"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s75",0.200816028739307,0.281734385203545,0,1,0.965826271194091,0.200816028739307
"s17",-0.206295827631585,0.285205802776519,0,1,0.965826271194091,0.206295827631585
"s178",0.266773121192625,0.297102477252425,0,1,0.965826271194091,0.266773121192625
"s42",0.140121928680361,0.298576108162706,0,1,0.965826271194091,0.140121928680361
"s413",-0.173635769168124,0.31406097039626,0,1,0.965826271194091,0.173635769168124
"s27",0.153590693090682,0.314644263596972,0,1,0.965826271194091,0.153590693090682
"s126",-0.148729122369487,0.331584512353667,0,1,0.965826271194091,0.148729122369487
"s48",-0.247863098298335,0.338137492975222,0,1,0.965826271194091,0.247863098298335
"s92",-0.50651152672952,0.342053771811992,0,1,0.965826271194091,0.50651152672952
"s32",0.153917213771991,0.345665238245902,0,1,0.965826271194091,0.153917213771991
"s20",0.182205807026196,0.35040479810702,0,1,0.965826271194091,0.182205807026196
"s239",0.103638233602491,0.367728670113652,0,1,0.965826271194091,0.103638233602491
"s117",0.144201854836365,0.369772051115795,0,1,0.965826271194091,0.144201854836365
"s73",-0.149468973333059,0.375844462495079,0,1,0.965826271194091,0.149468973333059
"s80",0.065188561675878,0.383923965129852,0,1,0.965826271194091,0.065188561675878
"s88",0.132719381331219,0.387868175204138,0,1,0.965826271194091,0.132719381331219
"s118",-0.130823009374171,0.396169401906034,0,1,0.965826271194091,0.130823009374171
"s66",-0.150649853665069,0.402114223662931,0,1,0.965826271194091,0.150649853665069
"s156",0.196645480957503,0.411438112948079,0,1,0.965826271194091,0.196645480957503
"s81",-0.201431697265059,0.415223852993538,0,1,0.965826271194091,0.201431697265059
"s281",-0.201730115432047,0.416357825861201,0,1,0.965826271194091,0.201730115432047
"s12",0.121422112530537,0.418537706649336,0,1,0.965826271194091,0.121422112530537
"s9",-0.144555120158911,0.426962978502357,0,1,0.965826271194091,0.144555120158911
"s421",0.107239174397331,0.435832388709177,0,1,0.965826271194091,0.107239174397331
"s85",-0.130978080752535,0.454292960561546,0,1,0.965826271194091,0.130978080752535
"s86",-0.117294773845046,0.454634623562855,0,1,0.965826271194091,0.117294773845046
"s28",-0.228836677411758,0.457629538075774,0,1,0.965826271194091,0.228836677411758
"s40",-0.131996008078509,0.46114376679916,0,1,0.965826271194091,0.131996008078509
"s24",0.117958503851889,0.463085643377448,0,1,0.965826271194091,0.117958503851889
"s147",-0.179321702609224,0.463165030306635,0,1,0.965826271194091,0.179321702609224
"s146",-0.188744535441228,0.475854616810363,0,1,0.965826271194091,0.188744535441228
"s84",-0.119181820121785,0.487864229672886,0,1,0.965826271194091,0.119181820121785
"s77",0.135180523641917,0.49556706449194,0,1,0.965826271194091,0.135180523641917
"s8",-0.0848331989791897,0.496235563087369,0,1,0.965826271194091,0.0848331989791897
"s150",-0.185140506202462,0.506282030277981,0,1,0.965826271194091,0.185140506202462
"s56",0.158603550200834,0.507420467139508,0,1,0.965826271194091,0.158603550200834
"s290",-0.0802006600712056,0.51244272280141,0,1,0.965826271194091,0.0802006600712056
"s46",-0.183624409510734,0.519041221043049,0,1,0.965826271194091,0.183624409510734
"s140",0.0907885299170397,0.529541130335903,0,1,0.965826271194091,0.0907885299170397
"s212",-0.202173284408676,0.529626849385303,0,1,0.965826271194091,0.202173284408676
"s162",0.196623635842632,0.533227640898484,0,1,0.965826271194091,0.196623635842632
"s246",-0.109306927746814,0.547292683162752,0,1,0.965826271194091,0.109306927746814
"s414",-0.107861074907913,0.549182371149089,0,1,0.965826271194091,0.107861074907913
"s50",1.1323762732965,0.552203008283596,0,1,0.965826271194091,1.1323762732965
"s145",-0.141221298720637,0.555640609527366,0,1,0.965826271194091,0.141221298720637
"s22",-0.183499171287427,0.563934536782313,0,1,0.965826271194091,0.183499171287427
"s105",-0.101403915893831,0.566454719506976,0,1,0.965826271194091,0.101403915893831
"s323",-0.13860752572992,0.570208615111728,0,1,0.965826271194091,0.13860752572992
"s234",-0.118561007065276,0.573807220154965,0,1,0.965826271194091,0.118561007065276
"s159",0.0870082034018181,0.588172598167828,0,1,0.965826271194091,0.0870082034018181
"s74",0.0857611035204218,0.590669607423672,0,1,0.965826271194091,0.0857611035204218
"s231",-0.13445030886248,0.591958037183475,0,1,0.965826271194091,0.13445030886248
"s434",-0.111343323824264,0.639137624875887,0,1,0.991157583420881,0.111343323824264
"s141",0.0694702380152361,0.639561724063612,0,1,0.991157583420881,0.0694702380152361
"s47",0.117806368833302,0.644539489369246,0,1,0.991157583420881,0.117806368833302
"s16",-0.0649875991276374,0.645036755227979,0,1,0.991157583420881,0.0649875991276374
"s103",-0.0566384402476066,0.656406249720995,0,1,0.991157583420881,0.0566384402476066
"s125",0.0712216098354739,0.659029117952447,0,1,0.991157583420881,0.0712216098354739
"s51",0.0607229441517214,0.663453953516723,0,1,0.991157583420881,0.0607229441517214
"s453",0.0465020960803332,0.679189650941889,0,1,0.991157583420881,0.0465020960803332
"s18",0.0623311278851194,0.68101907932889,0,1,0.991157583420881,0.0623311278851194
"s35",0.131364538922603,0.682105180715276,0,1,0.991157583420881,0.131364538922603
"s113",0.0628984987601316,0.683730245983885,0,1,0.991157583420881,0.0628984987601316
"s54",-0.0809088840121475,0.712038117346486,0,1,0.991157583420881,0.0809088840121475
"s82",0.0654272783900115,0.719098558296025,0,1,0.991157583420881,0.0654272783900115
"s1",0.0473885743554702,0.724713296138814,0,1,0.991157583420881,0.0473885743554702
"s64",-0.045872422672809,0.739470170920131,0,1,0.991157583420881,0.045872422672809
"s265",0.0854185046298403,0.743476821747568,0,1,0.991157583420881,0.0854185046298403
"s11",0.0591945926832621,0.745734660412621,0,1,0.991157583420881,0.0591945926832621
"s69",0.0906023140537303,0.749862854167791,0,1,0.991157583420881,0.0906023140537303
"s31",0.0457578504261013,0.763250095093337,0,1,0.991157583420881,0.0457578504261013
"s175",0.0610107307204104,0.767421721624457,0,1,0.991157583420881,0.0610107307204104
"s209",-0.0758905436951934,0.773134092962265,0,1,0.991157583420881,0.0758905436951934
"s44",0.0374243826601857,0.773345377650426,0,1,0.991157583420881,0.0374243826601857
"s143",-0.0515705493007,0.779096821500173,0,1,0.991157583420881,0.0515705493007
"s194",-0.042234235659403,0.788813386930629,0,1,0.991157583420881,0.042234235659403
"s3",-0.0476920221590263,0.801625098595921,0,1,0.991157583420881,0.0476920221590263
"s157",0.0528113739591325,0.804243994060994,0,1,0.991157583420881,0.0528113739591325
"s15",-0.0401079337296457,0.809742005482715,0,1,0.991157583420881,0.0401079337296457
"s173",-0.0771919868303979,0.826185814375955,0,1,0.991157583420881,0.0771919868303979
"s55",-0.0427713042382059,0.826476146954376,0,1,0.991157583420881,0.0427713042382059
"s37",0.0366657357262273,0.827665923774185,0,1,0.991157583420881,0.0366657357262273
"s96",0.0443159745292084,0.84046985745545,0,1,0.991157583420881,0.0443159745292084
"s252",-0.0591938350551844,0.845416056361668,0,1,0.991157583420881,0.0591938350551844
"s130",-0.0321306924191471,0.849527251911171,0,1,0.991157583420881,0.0321306924191471
"s168",-0.0355564835199105,0.854065851389269,0,1,0.991157583420881,0.0355564835199105
"s177",-0.0230490437149642,0.860358200570304,0,1,0.991157583420881,0.0230490437149642
"s280",-0.0388123207337618,0.867296973536575,0,1,0.991157583420881,0.0388123207337618
"s79",-0.0536523235503408,0.883799490901837,0,1,0.991157583420881,0.0536523235503408
"s101",-0.0379664348850847,0.889502621575488,0,1,0.991157583420881,0.0379664348850847
"s286",0.0280459681929708,0.892616652202935,0,1,0.991157583420881,0.0280459681929708
"s230",-0.017742530525234,0.908128829637569,0,1,0.991157583420881,0.017742530525234
"s137",0.0149436369933586,0.914945287832974,0,1,0.991157583420881,0.0149436369933586
"s240",-0.0200264798457377,0.919630023272898,0,1,0.991157583420881,0.0200264798457377
"s232",0.0128065306096144,0.924951168118542,0,1,0.991157583420881,0.0128065306096144
"s135",-0.0166605830953,0.928158563007431,0,1,0.991157583420881,0.0166605830953
"s189",-0.0109850226527558,0.930391064267165,0,1,0.991157583420881,0.0109850226527558
"s23",-0.0126308177565788,0.931209432146841,0,1,0.991157583420881,0.0126308177565788
"s83",-0.0287048786991018,0.931625970570731,0,1,0.991157583420881,0.0287048786991018
"s59",-0.0135597210138635,0.952875760341853,0,1,0.991157583420881,0.0135597210138635
"s71",0.0106680016033383,0.953815993264238,0,1,0.991157583420881,0.0106680016033383
"s90",0.0151946986684043,0.959882011316175,0,1,0.991157583420881,0.0151946986684043
"s213",0.0121271456758233,0.959990965707379,0,1,0.991157583420881,0.0121271456758233
"s201",0.00934595316610938,0.960560998066709,0,1,0.991157583420881,0.00934595316610938
"s49",0.00525168087491657,0.970170716549774,0,1,0.991157583420881,0.00525168087491657
"s343",-0.00628714990731816,0.976997617633752,0,1,0.991157583420881,0.00628714990731816
"s243",0.00346072388350323,0.979611499372042,0,1,0.991157583420881,0.00346072388350323
"s13",0.00367322400292445,0.98096992694746,0,1,0.991157583420881,0.00367322400292445
"s61",-0.00424694993469531,0.983245698894875,0,1,0.991157583420881,0.00424694993469531
"s45",0.00213488857543384,0.988134936072398,0,1,0.991157583420881,0.00213488857543384
"s6",0.00321468597486718,0.989076196343583,0,1,0.991157583420881,0.00321468597486718
"s14",0.00181185625776956,0.991157583420881,0,1,0.991157583420881,0.00181185625776956
