"outcome","ft_type","seed_val","fpr","sens"
"Combined_vs_NP","Met+Fun",505,0.029,0.155020833333333
"Combined_vs_NP","Met+Fun",505,0.03,0.161875
"Combined_vs_NP","Met+Fun",505,0.031,0.1654125
"Combined_vs_NP","Met+Fun",505,0.032,0.170911111111111
"Combined_vs_NP","Met+Fun",505,0.033,0.171825
"Combined_vs_NP","Met+Fun",505,0.034,0.173255555555556
"Combined_vs_NP","Met+Fun",505,0.035,0.175083333333333
"Combined_vs_NP","Met+Fun",505,0.036,0.176911111111111
"Combined_vs_NP","Met+Fun",505,0.037,0.179099305555556
"Combined_vs_NP","Met+Fun",505,0.038,0.181619444444444
"Combined_vs_NP","Met+Fun",505,0.039,0.185275
"Combined_vs_NP","Met+Fun",505,0.04,0.189375
"Combined_vs_NP","Met+Fun",505,0.041,0.193944444444445
"Combined_vs_NP","Met+Fun",505,0.042,0.197630555555556
"Combined_vs_NP","Met+Fun",505,0.043,0.200979861111111
"Combined_vs_NP","Met+Fun",505,0.044,0.20395
"Combined_vs_NP","Met+Fun",505,0.045,0.20955257936508
"Combined_vs_NP","Met+Fun",505,0.046,0.214803968253968
"Combined_vs_NP","Met+Fun",505,0.047,0.219242857142857
"Combined_vs_NP","Met+Fun",505,0.048,0.222465079365079
"Combined_vs_NP","Met+Fun",505,0.049,0.225533134920635
"Combined_vs_NP","Met+Fun",505,0.05,0.228601190476191
"Combined_vs_NP","Met+Fun",505,0.051,0.232250496031746
"Combined_vs_NP","Met+Fun",505,0.052,0.236003968253968
"Combined_vs_NP","Met+Fun",505,0.053,0.239757440476191
"Combined_vs_NP","Met+Fun",505,0.054,0.243326190476191
"Combined_vs_NP","Met+Fun",505,0.055,0.246229166666667
"Combined_vs_NP","Met+Fun",505,0.056,0.2476
"Combined_vs_NP","Met+Fun",505,0.057,0.251817083333334
"Combined_vs_NP","Met+Fun",505,0.058,0.256376666666667
"Combined_vs_NP","Met+Fun",505,0.059,0.2593925
"Combined_vs_NP","Met+Fun",505,0.06,0.270075000000001
"Combined_vs_NP","Met+Fun",505,0.061,0.2774575
"Combined_vs_NP","Met+Fun",505,0.062,0.283215
"Combined_vs_NP","Met+Fun",505,0.063,0.287711388888889
"Combined_vs_NP","Met+Fun",505,0.064,0.291244444444445
"Combined_vs_NP","Met+Fun",505,0.065,0.29284375
"Combined_vs_NP","Met+Fun",505,0.066,0.2950375
"Combined_vs_NP","Met+Fun",505,0.067,0.297444047619048
"Combined_vs_NP","Met+Fun",505,0.068,0.29914126984127
"Combined_vs_NP","Met+Fun",505,0.069,0.304188492063492
"Combined_vs_NP","Met+Fun",505,0.07,0.311035714285715
"Combined_vs_NP","Met+Fun",505,0.071,0.314560714285714
"Combined_vs_NP","Met+Fun",505,0.072,0.31704126984127
"Combined_vs_NP","Met+Fun",505,0.073,0.318738492063492
"Combined_vs_NP","Met+Fun",505,0.074,0.320435714285714
"Combined_vs_NP","Met+Fun",505,0.075,0.322132936507936
"Combined_vs_NP","Met+Fun",505,0.076,0.323819047619048
"Combined_vs_NP","Met+Fun",505,0.077,0.324602380952381
"Combined_vs_NP","Met+Fun",505,0.078,0.3253375
"Combined_vs_NP","Met+Fun",505,0.079,0.326022916666667
"Combined_vs_NP","Met+Fun",505,0.08,0.326708333333333
"Combined_vs_NP","Met+Fun",505,0.081,0.32739375
"Combined_vs_NP","Met+Fun",505,0.082,0.328079166666667
"Combined_vs_NP","Met+Fun",505,0.083,0.328764583333333
"Combined_vs_NP","Met+Fun",505,0.084,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.085,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.086,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.087,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.088,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.089,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.09,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.091,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.092,0.329166666666667
"Combined_vs_NP","Met+Fun",505,0.093,0.329570833333333
"Combined_vs_NP","Met+Fun",505,0.094,0.330941666666667
"Combined_vs_NP","Met+Fun",505,0.095,0.3323125
"Combined_vs_NP","Met+Fun",505,0.096,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.097,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.098,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.099,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.1,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.101,0.333333333333333
"Combined_vs_NP","Met+Fun",505,0.102,0.333615277777778
"Combined_vs_NP","Met+Fun",505,0.103,0.335214583333333
"Combined_vs_NP","Met+Fun",505,0.104,0.336813888888889
"Combined_vs_NP","Met+Fun",505,0.105,0.338488194444444
"Combined_vs_NP","Met+Fun",505,0.106,0.340635833333333
"Combined_vs_NP","Met+Fun",505,0.107,0.342219583333333
"Combined_vs_NP","Met+Fun",505,0.108,0.343386666666667
"Combined_vs_NP","Met+Fun",505,0.109,0.343935
"Combined_vs_NP","Met+Fun",505,0.11,0.344483333333333
"Combined_vs_NP","Met+Fun",505,0.111,0.345031666666667
"Combined_vs_NP","Met+Fun",505,0.112,0.34558
"Combined_vs_NP","Met+Fun",505,0.113,0.346079166666667
"Combined_vs_NP","Met+Fun",505,0.114,0.346536111111111
"Combined_vs_NP","Met+Fun",505,0.115,0.346993055555556
"Combined_vs_NP","Met+Fun",505,0.116,0.348588888888889
"Combined_vs_NP","Met+Fun",505,0.117,0.351330555555556
"Combined_vs_NP","Met+Fun",505,0.118,0.354072222222222
"Combined_vs_NP","Met+Fun",505,0.119,0.356604166666667
"Combined_vs_NP","Met+Fun",505,0.12,0.358888888888889
"Combined_vs_NP","Met+Fun",505,0.121,0.360683134920635
"Combined_vs_NP","Met+Fun",505,0.122,0.362253968253968
"Combined_vs_NP","Met+Fun",505,0.123,0.363559523809524
"Combined_vs_NP","Met+Fun",505,0.124,0.364042857142857
"Combined_vs_NP","Met+Fun",505,0.125,0.364434523809524
"Combined_vs_NP","Met+Fun",505,0.126,0.36482619047619
"Combined_vs_NP","Met+Fun",505,0.127,0.365689523809524
"Combined_vs_NP","Met+Fun",505,0.128,0.366629523809524
"Combined_vs_NP","Met+Fun",505,0.129,0.367569523809524
"Combined_vs_NP","Met+Fun",505,0.13,0.368509523809524
"Combined_vs_NP","Met+Fun",505,0.131,0.370156666666667
"Combined_vs_NP","Met+Fun",505,0.132,0.373446666666667
"Combined_vs_NP","Met+Fun",505,0.133,0.375206904761905
"Combined_vs_NP","Met+Fun",505,0.134,0.376395238095238
"Combined_vs_NP","Met+Fun",505,0.135,0.377178571428571
"Combined_vs_NP","Met+Fun",505,0.136,0.377961904761905
"Combined_vs_NP","Met+Fun",505,0.137,0.379049404761905
"Combined_vs_NP","Met+Fun",505,0.138,0.381203571428571
"Combined_vs_NP","Met+Fun",505,0.139,0.383357738095238
"Combined_vs_NP","Met+Fun",505,0.14,0.385428571428571
"Combined_vs_NP","Met+Fun",505,0.141,0.387125793650794
"Combined_vs_NP","Met+Fun",505,0.142,0.388823015873016
"Combined_vs_NP","Met+Fun",505,0.143,0.390408333333333
"Combined_vs_NP","Met+Fun",505,0.144,0.391322222222222
"Combined_vs_NP","Met+Fun",505,0.145,0.391666666666667
"Combined_vs_NP","Met+Fun",505,0.146,0.391666666666667
"Combined_vs_NP","Met+Fun",505,0.147,0.391666666666667
"Combined_vs_NP","Met+Fun",505,0.148,0.392055238095238
"Combined_vs_NP","Met+Fun",505,0.149,0.392721071428571
"Combined_vs_NP","Met+Fun",505,0.15,0.393386904761905
"Combined_vs_NP","Met+Fun",505,0.151,0.394052738095238
"Combined_vs_NP","Met+Fun",505,0.152,0.394718571428571
"Combined_vs_NP","Met+Fun",505,0.153,0.395384404761905
"Combined_vs_NP","Met+Fun",505,0.154,0.396050238095238
"Combined_vs_NP","Met+Fun",505,0.155,0.396716071428571
"Combined_vs_NP","Met+Fun",505,0.156,0.397681904761905
"Combined_vs_NP","Met+Fun",505,0.157,0.398652367724868
"Combined_vs_NP","Met+Fun",505,0.158,0.399622830687831
"Combined_vs_NP","Met+Fun",505,0.159,0.400870972222222
"Combined_vs_NP","Met+Fun",505,0.16,0.402135185185185
"Combined_vs_NP","Met+Fun",505,0.161,0.403399398148148
"Combined_vs_NP","Met+Fun",505,0.162,0.404663611111111
"Combined_vs_NP","Met+Fun",505,0.163,0.405821990740741
"Combined_vs_NP","Met+Fun",505,0.164,0.406812037037037
"Combined_vs_NP","Met+Fun",505,0.165,0.407208333333333
"Combined_vs_NP","Met+Fun",505,0.166,0.407562962962963
"Combined_vs_NP","Met+Fun",505,0.167,0.408011890838207
"Combined_vs_NP","Met+Fun",505,0.168,0.40846081871345
"Combined_vs_NP","Met+Fun",505,0.169,0.408936466165414
"Combined_vs_NP","Met+Fun",505,0.17,0.409472431077694
"Combined_vs_NP","Met+Fun",505,0.171,0.410008395989975
"Combined_vs_NP","Met+Fun",505,0.172,0.410544360902256
"Combined_vs_NP","Met+Fun",505,0.173,0.411080325814536
"Combined_vs_NP","Met+Fun",505,0.174,0.411616290726817
"Combined_vs_NP","Met+Fun",505,0.175,0.412152255639098
"Combined_vs_NP","Met+Fun",505,0.176,0.412688220551378
"Combined_vs_NP","Met+Fun",505,0.177,0.413224185463659
"Combined_vs_NP","Met+Fun",505,0.178,0.41376015037594
"Combined_vs_NP","Met+Fun",505,0.179,0.414296115288221
"Combined_vs_NP","Met+Fun",505,0.18,0.414570175438596
"Combined_vs_NP","Met+Fun",505,0.181,0.414765515350877
"Combined_vs_NP","Met+Fun",505,0.182,0.415252521929825
"Combined_vs_NP","Met+Fun",505,0.183,0.415739528508772
"Combined_vs_NP","Met+Fun",505,0.184,0.416226535087719
"Combined_vs_NP","Met+Fun",505,0.185,0.416713541666667
"Combined_vs_NP","Met+Fun",505,0.186,0.417200548245614
"Combined_vs_NP","Met+Fun",505,0.187,0.417687554824561
"Combined_vs_NP","Met+Fun",505,0.188,0.418174561403509
"Combined_vs_NP","Met+Fun",505,0.189,0.418661567982456
"Combined_vs_NP","Met+Fun",505,0.19,0.419148574561403
"Combined_vs_NP","Met+Fun",505,0.191,0.419635581140351
"Combined_vs_NP","Met+Fun",505,0.192,0.420122587719298
"Combined_vs_NP","Met+Fun",505,0.193,0.420609594298246
"Combined_vs_NP","Met+Fun",505,0.194,0.421209795321637
"Combined_vs_NP","Met+Fun",505,0.195,0.422001388888889
"Combined_vs_NP","Met+Fun",505,0.196,0.423006666666667
"Combined_vs_NP","Met+Fun",505,0.197,0.424011944444445
"Combined_vs_NP","Met+Fun",505,0.198,0.425017222222222
"Combined_vs_NP","Met+Fun",505,0.199,0.4260225
"Combined_vs_NP","Met+Fun",505,0.2,0.427027777777778
"Combined_vs_NP","Met+Fun",505,0.201,0.428033055555556
"Combined_vs_NP","Met+Fun",505,0.202,0.429038333333333
"Combined_vs_NP","Met+Fun",505,0.203,0.429565277777778
"Combined_vs_NP","Met+Fun",505,0.204,0.430022222222222
"Combined_vs_NP","Met+Fun",505,0.205,0.430479166666667
"Combined_vs_NP","Met+Fun",505,0.206,0.430936111111111
"Combined_vs_NP","Met+Fun",505,0.207,0.431393055555556
"Combined_vs_NP","Met+Fun",505,0.208,0.43185
"Combined_vs_NP","Met+Fun",505,0.209,0.433239087301587
"Combined_vs_NP","Met+Fun",505,0.21,0.434871031746032
"Combined_vs_NP","Met+Fun",505,0.211,0.436502976190476
"Combined_vs_NP","Met+Fun",505,0.212,0.438020105820106
"Combined_vs_NP","Met+Fun",505,0.213,0.439499735449735
"Combined_vs_NP","Met+Fun",505,0.214,0.440979365079365
"Combined_vs_NP","Met+Fun",505,0.215,0.442703786375661
"Combined_vs_NP","Met+Fun",505,0.216,0.444526124338624
"Combined_vs_NP","Met+Fun",505,0.217,0.446348462301587
"Combined_vs_NP","Met+Fun",505,0.218,0.44817080026455
"Combined_vs_NP","Met+Fun",505,0.219,0.45023599537037
"Combined_vs_NP","Met+Fun",505,0.22,0.453625
"Combined_vs_NP","Met+Fun",505,0.221,0.455272337962963
"Combined_vs_NP","Met+Fun",505,0.222,0.455972453703704
"Combined_vs_NP","Met+Fun",505,0.223,0.457076736111111
"Combined_vs_NP","Met+Fun",505,0.224,0.458181018518519
"Combined_vs_NP","Met+Fun",505,0.225,0.459678819444444
"Combined_vs_NP","Met+Fun",505,0.226,0.465961805555555
"Combined_vs_NP","Met+Fun",505,0.227,0.469657738095238
"Combined_vs_NP","Met+Fun",505,0.228,0.471289682539683
"Combined_vs_NP","Met+Fun",505,0.229,0.472921626984127
"Combined_vs_NP","Met+Fun",505,0.23,0.474553571428571
"Combined_vs_NP","Met+Fun",505,0.231,0.476185515873016
"Combined_vs_NP","Met+Fun",505,0.232,0.476906349206349
"Combined_vs_NP","Met+Fun",505,0.233,0.478147738095238
"Combined_vs_NP","Met+Fun",505,0.234,0.47996246031746
"Combined_vs_NP","Met+Fun",505,0.235,0.481777182539683
"Combined_vs_NP","Met+Fun",505,0.236,0.483591904761905
"Combined_vs_NP","Met+Fun",505,0.237,0.485406626984127
"Combined_vs_NP","Met+Fun",505,0.238,0.487221349206349
"Combined_vs_NP","Met+Fun",505,0.239,0.489036071428571
"Combined_vs_NP","Met+Fun",505,0.24,0.490850793650794
"Combined_vs_NP","Met+Fun",505,0.241,0.49178246031746
"Combined_vs_NP","Met+Fun",505,0.242,0.492591904761905
"Combined_vs_NP","Met+Fun",505,0.243,0.493401349206349
"Combined_vs_NP","Met+Fun",505,0.244,0.494210793650794
"Combined_vs_NP","Met+Fun",505,0.245,0.495020238095238
"Combined_vs_NP","Met+Fun",505,0.246,0.495829682539683
"Combined_vs_NP","Met+Fun",505,0.247,0.496639126984127
"Combined_vs_NP","Met+Fun",505,0.248,0.497448571428571
"Combined_vs_NP","Met+Fun",505,0.249,0.498258015873016
"Combined_vs_NP","Met+Fun",505,0.25,0.49906746031746
"Combined_vs_NP","Met+Fun",505,0.251,0.499970952380952
"Combined_vs_NP","Met+Fun",505,0.252,0.501172063492063
"Combined_vs_NP","Met+Fun",505,0.253,0.502373174603175
"Combined_vs_NP","Met+Fun",505,0.254,0.503574285714286
"Combined_vs_NP","Met+Fun",505,0.255,0.504775396825397
"Combined_vs_NP","Met+Fun",505,0.256,0.505706878306878
"Combined_vs_NP","Met+Fun",505,0.257,0.506511970899471
"Combined_vs_NP","Met+Fun",505,0.258,0.507317063492064
"Combined_vs_NP","Met+Fun",505,0.259,0.508394279100529
"Combined_vs_NP","Met+Fun",505,0.26,0.509623677248677
"Combined_vs_NP","Met+Fun",505,0.261,0.510853075396825
"Combined_vs_NP","Met+Fun",505,0.262,0.511846759259259
"Combined_vs_NP","Met+Fun",505,0.263,0.512684490740741
"Combined_vs_NP","Met+Fun",505,0.264,0.513522222222222
"Combined_vs_NP","Met+Fun",505,0.265,0.514359953703704
"Combined_vs_NP","Met+Fun",505,0.266,0.515208291245791
"Combined_vs_NP","Met+Fun",505,0.267,0.516295265151515
"Combined_vs_NP","Met+Fun",505,0.268,0.517382239057239
"Combined_vs_NP","Met+Fun",505,0.269,0.518469212962963
"Combined_vs_NP","Met+Fun",505,0.27,0.519556186868687
"Combined_vs_NP","Met+Fun",505,0.271,0.520643160774411
"Combined_vs_NP","Met+Fun",505,0.272,0.521730134680135
"Combined_vs_NP","Met+Fun",505,0.273,0.522817108585859
"Combined_vs_NP","Met+Fun",505,0.274,0.523904082491582
"Combined_vs_NP","Met+Fun",505,0.275,0.524991056397306
"Combined_vs_NP","Met+Fun",505,0.276,0.52607803030303
"Combined_vs_NP","Met+Fun",505,0.277,0.527134217171717
"Combined_vs_NP","Met+Fun",505,0.278,0.528145033670034
"Combined_vs_NP","Met+Fun",505,0.279,0.52915585016835
"Combined_vs_NP","Met+Fun",505,0.28,0.530166666666667
"Combined_vs_NP","Met+Fun",505,0.281,0.531177483164983
"Combined_vs_NP","Met+Fun",505,0.282,0.5321882996633
"Combined_vs_NP","Met+Fun",505,0.283,0.533187407407407
"Combined_vs_NP","Met+Fun",505,0.284,0.534162222222222
"Combined_vs_NP","Met+Fun",505,0.285,0.535137037037037
"Combined_vs_NP","Met+Fun",505,0.286,0.536111851851852
"Combined_vs_NP","Met+Fun",505,0.287,0.537086666666667
"Combined_vs_NP","Met+Fun",505,0.288,0.538061481481481
"Combined_vs_NP","Met+Fun",505,0.289,0.539036296296296
"Combined_vs_NP","Met+Fun",505,0.29,0.540011111111111
"Combined_vs_NP","Met+Fun",505,0.291,0.540827857142857
"Combined_vs_NP","Met+Fun",505,0.292,0.541585079365079
"Combined_vs_NP","Met+Fun",505,0.293,0.542342301587302
"Combined_vs_NP","Met+Fun",505,0.294,0.543099523809524
"Combined_vs_NP","Met+Fun",505,0.295,0.543914037698413
"Combined_vs_NP","Met+Fun",505,0.296,0.545013968253968
"Combined_vs_NP","Met+Fun",505,0.297,0.546113898809524
"Combined_vs_NP","Met+Fun",505,0.298,0.547213829365079
"Combined_vs_NP","Met+Fun",505,0.299,0.548313759920635
"Combined_vs_NP","Met+Fun",505,0.3,0.54941369047619
"Combined_vs_NP","Met+Fun",505,0.301,0.550479097222222
"Combined_vs_NP","Met+Fun",505,0.302,0.551187361111111
"Combined_vs_NP","Met+Fun",505,0.303,0.551895625
"Combined_vs_NP","Met+Fun",505,0.304,0.552603888888889
"Combined_vs_NP","Met+Fun",505,0.305,0.553312152777778
"Combined_vs_NP","Met+Fun",505,0.306,0.553947916666667
"Combined_vs_NP","Met+Fun",505,0.307,0.554520138888889
"Combined_vs_NP","Met+Fun",505,0.308,0.555205555555556
"Combined_vs_NP","Met+Fun",505,0.309,0.555890972222222
"Combined_vs_NP","Met+Fun",505,0.31,0.556576388888889
"Combined_vs_NP","Met+Fun",505,0.311,0.557261805555555
"Combined_vs_NP","Met+Fun",505,0.312,0.558255555555556
"Combined_vs_NP","Met+Fun",505,0.313,0.559626388888889
"Combined_vs_NP","Met+Fun",505,0.314,0.560997222222222
"Combined_vs_NP","Met+Fun",505,0.315,0.562368055555555
"Combined_vs_NP","Met+Fun",505,0.316,0.563738888888889
"Combined_vs_NP","Met+Fun",505,0.317,0.564702777777778
"Combined_vs_NP","Met+Fun",505,0.318,0.565870833333333
"Combined_vs_NP","Met+Fun",505,0.319,0.567470138888889
"Combined_vs_NP","Met+Fun",505,0.32,0.569069444444445
"Combined_vs_NP","Met+Fun",505,0.321,0.570214583333333
"Combined_vs_NP","Met+Fun",505,0.322,0.570443055555556
"Combined_vs_NP","Met+Fun",505,0.323,0.570671527777778
"Combined_vs_NP","Met+Fun",505,0.324,0.570833333333333
"Combined_vs_NP","Met+Fun",505,0.325,0.570833333333333
"Combined_vs_NP","Met+Fun",505,0.326,0.570833333333333
"Combined_vs_NP","Met+Fun",505,0.327,0.570833333333333
"Combined_vs_NP","Met+Fun",505,0.328,0.570833333333333
"Combined_vs_NP","Met+Fun",505,0.329,0.571235
"Combined_vs_NP","Met+Fun",505,0.33,0.571783333333333
"Combined_vs_NP","Met+Fun",505,0.331,0.572331666666667
"Combined_vs_NP","Met+Fun",505,0.332,0.573513333333333
"Combined_vs_NP","Met+Fun",505,0.333,0.574975555555555
"Combined_vs_NP","Met+Fun",505,0.334,0.576437777777778
"Combined_vs_NP","Met+Fun",505,0.335,0.5779
"Combined_vs_NP","Met+Fun",505,0.336,0.579288888888889
"Combined_vs_NP","Met+Fun",505,0.337,0.580202777777778
"Combined_vs_NP","Met+Fun",505,0.338,0.581116666666667
"Combined_vs_NP","Met+Fun",505,0.339,0.582030555555555
"Combined_vs_NP","Met+Fun",505,0.34,0.582944444444444
"Combined_vs_NP","Met+Fun",505,0.341,0.583858333333333
"Combined_vs_NP","Met+Fun",505,0.342,0.584772222222222
"Combined_vs_NP","Met+Fun",505,0.343,0.585686111111111
"Combined_vs_NP","Met+Fun",505,0.344,0.587333333333333
"Combined_vs_NP","Met+Fun",505,0.345,0.589618055555555
"Combined_vs_NP","Met+Fun",505,0.346,0.591902777777778
"Combined_vs_NP","Met+Fun",505,0.347,0.5941875
"Combined_vs_NP","Met+Fun",505,0.348,0.596472222222223
"Combined_vs_NP","Met+Fun",505,0.349,0.598756944444444
"Combined_vs_NP","Met+Fun",505,0.35,0.6
"Combined_vs_NP","Met+Fun",505,0.351,0.6
"Combined_vs_NP","Met+Fun",505,0.352,0.6
"Combined_vs_NP","Met+Fun",505,0.353,0.6
"Combined_vs_NP","Met+Fun",505,0.354,0.6
"Combined_vs_NP","Met+Fun",505,0.355,0.6
"Combined_vs_NP","Met+Fun",505,0.356,0.6
"Combined_vs_NP","Met+Fun",505,0.357,0.6
"Combined_vs_NP","Met+Fun",505,0.358,0.600235
"Combined_vs_NP","Met+Fun",505,0.359,0.600971666666667
"Combined_vs_NP","Met+Fun",505,0.36,0.602616666666667
"Combined_vs_NP","Met+Fun",505,0.361,0.604261666666667
"Combined_vs_NP","Met+Fun",505,0.362,0.6057025
"Combined_vs_NP","Met+Fun",505,0.363,0.606662083333333
"Combined_vs_NP","Met+Fun",505,0.364,0.607621666666667
"Combined_vs_NP","Met+Fun",505,0.365,0.60858125
"Combined_vs_NP","Met+Fun",505,0.366,0.609540833333333
"Combined_vs_NP","Met+Fun",505,0.367,0.610500416666667
"Combined_vs_NP","Met+Fun",505,0.368,0.61131
"Combined_vs_NP","Met+Fun",505,0.369,0.611584166666667
"Combined_vs_NP","Met+Fun",505,0.37,0.611858333333333
"Combined_vs_NP","Met+Fun",505,0.371,0.6121325
"Combined_vs_NP","Met+Fun",505,0.372,0.612406666666667
"Combined_vs_NP","Met+Fun",505,0.373,0.6125
"Combined_vs_NP","Met+Fun",505,0.374,0.6125
"Combined_vs_NP","Met+Fun",505,0.375,0.6125
"Combined_vs_NP","Met+Fun",505,0.376,0.61318
"Combined_vs_NP","Met+Fun",505,0.377,0.614276666666667
"Combined_vs_NP","Met+Fun",505,0.378,0.615373333333333
"Combined_vs_NP","Met+Fun",505,0.379,0.616735277777778
"Combined_vs_NP","Met+Fun",505,0.38,0.618288888888889
"Combined_vs_NP","Met+Fun",505,0.381,0.6198425
"Combined_vs_NP","Met+Fun",505,0.382,0.621396111111111
"Combined_vs_NP","Met+Fun",505,0.383,0.622945833333333
"Combined_vs_NP","Met+Fun",505,0.384,0.624316666666667
"Combined_vs_NP","Met+Fun",505,0.385,0.6256875
"Combined_vs_NP","Met+Fun",505,0.386,0.627058333333333
"Combined_vs_NP","Met+Fun",505,0.387,0.628429166666667
"Combined_vs_NP","Met+Fun",505,0.388,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.389,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.39,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.391,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.392,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.393,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.394,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.395,0.629166666666667
"Combined_vs_NP","Met+Fun",505,0.396,0.630688095238095
"Combined_vs_NP","Met+Fun",505,0.397,0.632450595238095
"Combined_vs_NP","Met+Fun",505,0.398,0.634213095238095
"Combined_vs_NP","Met+Fun",505,0.399,0.635599206349206
"Combined_vs_NP","Met+Fun",505,0.4,0.636904761904762
"Combined_vs_NP","Met+Fun",505,0.401,0.638210317460318
"Combined_vs_NP","Met+Fun",505,0.402,0.639515873015873
"Combined_vs_NP","Met+Fun",505,0.403,0.641356547619048
"Combined_vs_NP","Met+Fun",505,0.404,0.644685714285714
"Combined_vs_NP","Met+Fun",505,0.405,0.646228422619048
"Combined_vs_NP","Met+Fun",505,0.406,0.647070535714286
"Combined_vs_NP","Met+Fun",505,0.407,0.647609077380952
"Combined_vs_NP","Met+Fun",505,0.408,0.648147619047619
"Combined_vs_NP","Met+Fun",505,0.409,0.648686160714286
"Combined_vs_NP","Met+Fun",505,0.41,0.649224702380952
"Combined_vs_NP","Met+Fun",505,0.411,0.652044494047619
"Combined_vs_NP","Met+Fun",505,0.412,0.655850119047619
"Combined_vs_NP","Met+Fun",505,0.413,0.658719077380952
"Combined_vs_NP","Met+Fun",505,0.414,0.661588035714286
"Combined_vs_NP","Met+Fun",505,0.415,0.664456994047619
"Combined_vs_NP","Met+Fun",505,0.416,0.667325952380952
"Combined_vs_NP","Met+Fun",505,0.417,0.669913452380952
"Combined_vs_NP","Met+Fun",505,0.418,0.672302619047619
"Combined_vs_NP","Met+Fun",505,0.419,0.674691785714286
"Combined_vs_NP","Met+Fun",505,0.42,0.676180952380952
"Combined_vs_NP","Met+Fun",505,0.421,0.676931369047619
"Combined_vs_NP","Met+Fun",505,0.422,0.677904007936508
"Combined_vs_NP","Met+Fun",505,0.423,0.678876646825397
"Combined_vs_NP","Met+Fun",505,0.424,0.679849285714286
"Combined_vs_NP","Met+Fun",505,0.425,0.680763888888889
"Combined_vs_NP","Met+Fun",505,0.426,0.681677777777778
"Combined_vs_NP","Met+Fun",505,0.427,0.682591666666667
"Combined_vs_NP","Met+Fun",505,0.428,0.686105555555555
"Combined_vs_NP","Met+Fun",505,0.429,0.689761111111111
"Combined_vs_NP","Met+Fun",505,0.43,0.693416666666667
"Combined_vs_NP","Met+Fun",505,0.431,0.693957638888889
"Combined_vs_NP","Met+Fun",505,0.432,0.694452777777778
"Combined_vs_NP","Met+Fun",505,0.433,0.695366666666667
"Combined_vs_NP","Met+Fun",505,0.434,0.696280555555555
"Combined_vs_NP","Met+Fun",505,0.435,0.697194444444445
"Combined_vs_NP","Met+Fun",505,0.436,0.698108333333333
"Combined_vs_NP","Met+Fun",505,0.437,0.699022222222222
"Combined_vs_NP","Met+Fun",505,0.438,0.700006944444444
"Combined_vs_NP","Met+Fun",505,0.439,0.701149305555556
"Combined_vs_NP","Met+Fun",505,0.44,0.702111111111111
"Combined_vs_NP","Met+Fun",505,0.441,0.703025
"Combined_vs_NP","Met+Fun",505,0.442,0.703938888888889
"Combined_vs_NP","Met+Fun",505,0.443,0.704166666666667
"Combined_vs_NP","Met+Fun",505,0.444,0.704257142857143
"Combined_vs_NP","Met+Fun",505,0.445,0.704648809523809
"Combined_vs_NP","Met+Fun",505,0.446,0.705319047619048
"Combined_vs_NP","Met+Fun",505,0.447,0.706102380952381
"Combined_vs_NP","Met+Fun",505,0.448,0.706885714285714
"Combined_vs_NP","Met+Fun",505,0.449,0.707669047619048
"Combined_vs_NP","Met+Fun",505,0.45,0.708452380952381
"Combined_vs_NP","Met+Fun",505,0.451,0.709235714285714
"Combined_vs_NP","Met+Fun",505,0.452,0.710019047619048
"Combined_vs_NP","Met+Fun",505,0.453,0.710802380952381
"Combined_vs_NP","Met+Fun",505,0.454,0.711585714285714
"Combined_vs_NP","Met+Fun",505,0.455,0.714574404761905
"Combined_vs_NP","Met+Fun",505,0.456,0.71907
"Combined_vs_NP","Met+Fun",505,0.457,0.723456666666667
"Combined_vs_NP","Met+Fun",505,0.458,0.725568333333333
"Combined_vs_NP","Met+Fun",505,0.459,0.7258425
"Combined_vs_NP","Met+Fun",505,0.46,0.726116666666667
"Combined_vs_NP","Met+Fun",505,0.461,0.726390833333333
"Combined_vs_NP","Met+Fun",505,0.462,0.726665
"Combined_vs_NP","Met+Fun",505,0.463,0.727434621212121
"Combined_vs_NP","Met+Fun",505,0.464,0.728207272727273
"Combined_vs_NP","Met+Fun",505,0.465,0.728979924242424
"Combined_vs_NP","Met+Fun",505,0.466,0.729752575757576
"Combined_vs_NP","Met+Fun",505,0.467,0.730525227272727
"Combined_vs_NP","Met+Fun",505,0.468,0.731297878787879
