"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s323",0.260448892046074,0.00628597282329319,0,0.974325787610444,0.442182478688435,0.260448892046074
"s65",-0.334310214711327,0.0166703459648695,0,1,0.442182478688435,0.334310214711327
"s177",-0.580262583502102,0.0171567995183527,0,1,0.442182478688435,0.580262583502102
"s231",-0.52726673568356,0.0178347059664055,0,1,0.442182478688435,0.52726673568356
"s234",-0.29548380604335,0.0181114707932463,0,1,0.442182478688435,0.29548380604335
"s453",-0.578071580729348,0.019586185672919,0,1,0.442182478688435,0.578071580729348
"s159",-0.37190602369144,0.024623652831976,0,1,0.442182478688435,0.37190602369144
"s143",-0.371598365148789,0.0261226014703819,0,1,0.442182478688435,0.371598365148789
"s42",0.199315593327227,0.0264800461657792,0,1,0.442182478688435,0.199315593327227
"s213",-0.658654722908223,0.0353952682981943,0,1,0.442182478688435,0.658654722908223
"s106",-0.336140563343016,0.0391041235438013,0,1,0.442182478688435,0.336140563343016
"s189",-0.4945733620711,0.0397302726591087,0,1,0.442182478688435,0.4945733620711
"s51",-0.330758003018714,0.042388174130243,0,1,0.442182478688435,0.330758003018714
"s45",-0.341210168943238,0.0444637381295166,0,1,0.442182478688435,0.341210168943238
"s3",-0.27404060310721,0.0473300307216949,0,1,0.442182478688435,0.27404060310721
"s224",-0.370852200338992,0.0523478501397792,0,1,0.442182478688435,0.370852200338992
"s22",0.224312784535612,0.0585876677435905,0,1,0.442182478688435,0.224312784535612
"s2",0.27530651700428,0.0592483653789084,0,1,0.442182478688435,0.27530651700428
"s280",-0.191623181189528,0.0629123498392236,0,1,0.442182478688435,0.191623181189528
"s118",-0.335880957176231,0.0642417691469717,0,1,0.442182478688435,0.335880957176231
"s230",-0.269702791087879,0.065499585211806,0,1,0.442182478688435,0.269702791087879
"s286",0.204485462045271,0.0660280908863598,0,1,0.442182478688435,0.204485462045271
"s145",0.194389124568496,0.0674901978458102,0,1,0.442182478688435,0.194389124568496
"s126",-0.322877660541901,0.0684669644420803,0,1,0.442182478688435,0.322877660541901
"s31",-0.22164277345717,0.0731501937768197,0,1,0.453531201416282,0.22164277345717
"s57",0.251276996066098,0.0819590613072384,0,1,0.484432304683718,0.251276996066098
"s68",-0.311442019122524,0.084384982106196,0,1,0.484432304683718,0.311442019122524
"s175",0.248228705997036,0.0905489445647553,0,1,0.501253085983467,0.248228705997036
"s114",-0.298229126229371,0.0949151219443164,0,1,0.507304962116174,0.298229126229371
"s240",-0.255918915798267,0.112758599376117,0,1,0.5674296348083,0.255918915798267
"s252",-0.222992655702527,0.118211877354364,0,1,0.5674296348083,0.222992655702527
"s168",-0.263297131259423,0.126295721795814,0,1,0.5674296348083,0.263297131259423
"s414",-0.205256259256977,0.128002660092796,0,1,0.5674296348083,0.205256259256977
"s28",0.248116854028252,0.132906161958007,0,1,0.5674296348083,0.248116854028252
"s104",-0.226405424319156,0.13730834769982,0,1,0.5674296348083,0.226405424319156
"s150",0.134245703120125,0.145956194409138,0,1,0.5674296348083,0.134245703120125
"s8",0.29820579166923,0.148206253516103,0,1,0.5674296348083,0.29820579166923
"s343",-0.168900450011521,0.148843318140751,0,1,0.5674296348083,0.168900450011521
"s36",-0.295460190886661,0.156986693630883,0,1,0.5674296348083,0.295460190886661
"s103",-0.264441759339006,0.157380867682306,0,1,0.5674296348083,0.264441759339006
"s238",-0.261906590600777,0.160307885648591,0,1,0.5674296348083,0.261906590600777
"s281",-0.131234183320361,0.162717318713111,0,1,0.5674296348083,0.131234183320361
"s80",-0.182064129638915,0.166271995017645,0,1,0.5674296348083,0.182064129638915
"s152",0.12543947973493,0.16635940561549,0,1,0.5674296348083,0.12543947973493
"s48",-0.193082196810954,0.167582141348189,0,1,0.5674296348083,0.193082196810954
"s18",0.224965986955086,0.168730666516362,0,1,0.5674296348083,0.224965986955086
"s138",-0.154432682157926,0.172059308619291,0,1,0.5674296348083,0.154432682157926
"s239",-0.231492127513859,0.1871537984528,0,1,0.588869015782603,0.231492127513859
"s154",-0.137345349776799,0.192921336563566,0,1,0.588869015782603,0.137345349776799
"s56",0.13437466144493,0.19372389233148,0,1,0.588869015782603,0.13437466144493
"s243",-0.414850270053986,0.197536930550737,0,1,0.588869015782603,0.414850270053986
"s75",-0.154699943610969,0.197556056907712,0,1,0.588869015782603,0.154699943610969
"s13",0.179860096178198,0.207591161780339,0,1,0.607106227848161,0.179860096178198
"s165",0.149829610663654,0.222216411948619,0,1,0.615757178316536,0.149829610663654
"s83",-0.190509599279755,0.22391848142662,0,1,0.615757178316536,0.190509599279755
"s16",-0.184910867543283,0.225365526099245,0,1,0.615757178316536,0.184910867543283
"s93",-0.124347662367685,0.22643973654221,0,1,0.615757178316536,0.124347662367685
"s125",0.181303204478938,0.237439684904905,0,1,0.634537088970005,0.181303204478938
"s20",0.119150901697371,0.248679269915089,0,1,0.653309946387098,0.119150901697371
"s232",-0.232988140250586,0.258910654579822,0,1,0.660990547030737,0.232988140250586
"s64",-0.141911755485677,0.260131763670161,0,1,0.660990547030737,0.141911755485677
"s77",-0.163671480973127,0.268070644741135,0,1,0.670176611852838,0.163671480973127
"s173",0.0947692450590317,0.277886277282416,0,1,0.683688459980547,0.0947692450590317
"s69",-0.12939124199773,0.285124310705858,0,1,0.69053543999075,0.12939124199773
"s413",-0.399173559736614,0.290931920434726,0,1,0.693760733344347,0.399173559736614
"s90",0.111815606521039,0.304482922813594,0,1,0.705970883593267,0.111815606521039
"s37",0.0977763345022034,0.305161607746767,0,1,0.705970883593267,0.0977763345022034
"s141",-0.143203011810225,0.322044207547857,0,1,0.734071355439968,0.143203011810225
"s265",-0.104744101670263,0.337155647537313,0,1,0.740593516088282,0.104744101670263
"s40",0.140879590021857,0.340492469971613,0,1,0.740593516088282,0.140879590021857
"s84",-0.12338463734058,0.343486736045681,0,1,0.740593516088282,0.12338463734058
"s35",-0.13215787280395,0.344017633279718,0,1,0.740593516088282,0.13215787280395
"s71",-0.112542692974892,0.366247356794293,0,1,0.761733848292831,0.112542692974892
"s66",-0.111978190673345,0.38074628998238,0,1,0.761733848292831,0.111978190673345
"s147",-0.106484239317065,0.380854158067178,0,1,0.761733848292831,0.106484239317065
"s82",-0.112258789356636,0.384204484779545,0,1,0.761733848292831,0.112258789356636
"s27",0.13264036864969,0.384600897715415,0,1,0.761733848292831,0.13264036864969
"s50",0.126852756850709,0.387575065745182,0,1,0.761733848292831,0.126852756850709
"s142",-0.160698915084858,0.388274731240594,0,1,0.761733848292831,0.160698915084858
"s74",0.111769565676167,0.39550840152486,0,1,0.761733848292831,0.111769565676167
"s24",-0.13298380020027,0.400836530693453,0,1,0.761733848292831,0.13298380020027
"s73",-0.084077199197851,0.40298177780653,0,1,0.761733848292831,0.084077199197851
"s61",-0.0900347451536806,0.420576567668437,0,1,0.7854140721519,0.0900347451536806
"s85",-0.112909284121126,0.427505951934712,0,1,0.788261650795944,0.112909284121126
"s34",0.0957042573586714,0.432272518178421,0,1,0.788261650795944,0.0957042573586714
"s290",-0.116808604206295,0.440072583644243,0,1,0.793154075172764,0.116808604206295
"s282",0.080497545454587,0.45608961020133,0,1,0.801672439156825,0.080497545454587
"s43",-0.0985095377982868,0.462236581179763,0,1,0.801672439156825,0.0985095377982868
"s72",-0.0799408250375622,0.462545251342661,0,1,0.801672439156825,0.0799408250375622
"s86",-0.11480102164311,0.465487222736221,0,1,0.801672439156825,0.11480102164311
"s14",-0.101161188165416,0.473698406886078,0,1,0.806848934805957,0.101161188165416
"s23",-0.109950820061059,0.498606659533941,0,1,0.840043828562618,0.109950820061059
"s29",0.080070552767215,0.506041693234432,0,1,0.842053244860129,0.080070552767215
"s95",-0.104123663381885,0.514850516127023,0,1,0.842053244860129,0.104123663381885
"s60",0.0897458444818378,0.516097150075563,0,1,0.842053244860129,0.0897458444818378
"s25",-0.0781387007047974,0.532280720901989,0,1,0.859411580623003,0.0781387007047974
"s47",0.0761044770594747,0.542946995380913,0,1,0.861273776055069,0.0761044770594747
