"meta_name","beta","pv","inf_flag","pv_adj_FWER","pv_adj_FDR","abs_beta"
"s92",-0.380405495857912,0.206675556197726,0,1,0.871656596548135,0.380405495857912
"s280",0.242004947743647,0.208072864982458,0,1,0.871656596548135,0.242004947743647
"s37",0.165149277709967,0.224559159798947,0,1,0.887293545788527,0.165149277709967
"s4",-0.177357858743117,0.226948217874352,0,1,0.887293545788527,0.177357858743117
"s69",0.205043148989339,0.233068585701881,0,1,0.887293545788527,0.205043148989339
"s38",-0.19941480729609,0.238417268879029,0,1,0.887293545788527,0.19941480729609
"s162",0.29081756594546,0.240427928536246,0,1,0.887293545788527,0.29081756594546
"s86",-0.252909961505909,0.25583945710057,0,1,0.904448160888573,0.252909961505909
"s44",0.135495964323925,0.256746574703853,0,1,0.904448160888573,0.135495964323925
"s234",-0.167560637757302,0.27325393646551,0,1,0.941208003381201,0.167560637757302
"s201",-0.206892120662557,0.288574823508234,0,1,0.971334897472549,0.206892120662557
"s51",-0.162429709325538,0.300009917642798,0,1,0.971334897472549,0.162429709325538
"s147",-0.18359201505175,0.301940008462303,0,1,0.971334897472549,0.18359201505175
"s42",0.149483453182996,0.318618776442828,0,1,0.971334897472549,0.149483453182996
"s343",-0.17250186986533,0.326937133720344,0,1,0.971334897472549,0.17250186986533
"s70",0.109724110647599,0.33242084840521,0,1,0.971334897472549,0.109724110647599
"s77",0.149929797086996,0.334335332691418,0,1,0.971334897472549,0.149929797086996
"s19",0.185435670942989,0.352273385015988,0,1,0.971334897472549,0.185435670942989
"s36",-0.146476200812415,0.354322457868317,0,1,0.971334897472549,0.146476200812415
"s178",0.192842164573165,0.356710104618875,0,1,0.971334897472549,0.192842164573165
"s209",0.173750128736249,0.357675882305377,0,1,0.971334897472549,0.173750128736249
"s239",0.121144155068872,0.366230593747996,0,1,0.971334897472549,0.121144155068872
"s152",-0.046906076338205,0.370973318706373,0,1,0.971334897472549,0.046906076338205
"s54",0.141143870485541,0.391091039704599,0,1,0.971334897472549,0.141143870485541
"s157",0.109330980911158,0.392869520465634,0,1,0.971334897472549,0.109330980911158
"s82",0.119304530178537,0.394017668629009,0,1,0.971334897472549,0.119304530178537
"s56",0.147128227099605,0.404126138519951,0,1,0.971334897472549,0.147128227099605
"s23",-0.134213933472074,0.412612919812545,0,1,0.971334897472549,0.134213933472074
"s25",-0.126701622179928,0.419417347726459,0,1,0.971334897472549,0.126701622179928
"s79",0.127779012654251,0.428635847745014,0,1,0.971334897472549,0.127779012654251
"s238",0.0749829237809783,0.434006328137765,0,1,0.971334897472549,0.0749829237809783
"s30",0.103547598009206,0.443478359100032,0,1,0.971334897472549,0.103547598009206
"s413",-0.153360505328436,0.448862153572108,0,1,0.971334897472549,0.153360505328436
"s175",-0.195440771475236,0.449417423742674,0,1,0.971334897472549,0.195440771475236
"s74",-0.138777042568647,0.451001625519137,0,1,0.971334897472549,0.138777042568647
"s98",-0.137111843744515,0.466754840129047,0,1,0.971334897472549,0.137111843744515
"s47",0.130991337169769,0.473731150011653,0,1,0.971334897472549,0.130991337169769
"s414",-0.116741869064612,0.509421503168291,0,1,0.971334897472549,0.116741869064612
"s9",-0.119539446797502,0.510664591442938,0,1,0.971334897472549,0.119539446797502
"s113",0.111418859761785,0.525539317570857,0,1,0.971334897472549,0.111418859761785
"s64",-0.0729416739663636,0.525581693669794,0,1,0.971334897472549,0.0729416739663636
"s66",-0.0994728071900197,0.527354657949843,0,1,0.971334897472549,0.0994728071900197
"s2",0.109795797589399,0.534904698664636,0,1,0.971334897472549,0.109795797589399
"s11",0.100342019586556,0.535636354018163,0,1,0.971334897472549,0.100342019586556
